threshold,accuracy,precision,recall,specificity,f1,tp,tn,fp,fn,fold
0.5099999999999998,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.5199999999999998,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.5299999999999998,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.5399999999999998,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.5499999999999998,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.5599999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.5699999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.5799999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.5899999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.5999999999999998,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6099999999999998,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6199999999999998,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6299999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6399999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6499999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6599999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6699999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6799999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6899999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.6999999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7099999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7199999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7299999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7399999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7499999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7599999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7699999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7799999999999997,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7899999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.7999999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8099999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8199999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8299999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8399999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8499999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8599999999999995,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8699999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8799999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8899999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.8999999999999996,0.6875,0.0,0.0,1.0,0.0,0,11,0,5,fold_3
0.1,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.11,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.12,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.13,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.13999999999999999,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.14999999999999997,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.15999999999999998,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.16999999999999998,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.17999999999999997,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.18999999999999995,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.19999999999999996,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.20999999999999996,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.21999999999999995,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.22999999999999995,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.23999999999999994,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.24999999999999992,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.2599999999999999,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.2699999999999999,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,6,0,12,0,fold_4
0.2799999999999999,0.3888888888888889,0.35294117647058826,1.0,0.08333333333333333,0.5217391304347826,6,1,11,0,fold_4
0.2899999999999999,0.3888888888888889,0.35294117647058826,1.0,0.08333333333333333,0.5217391304347826,6,1,11,0,fold_4
0.29999999999999993,0.4444444444444444,0.375,1.0,0.16666666666666666,0.5454545454545454,6,2,10,0,fold_4
0.30999999999999994,0.5,0.4,1.0,0.25,0.5714285714285714,6,3,9,0,fold_4
0.3199999999999999,0.6111111111111112,0.46153846153846156,1.0,0.4166666666666667,0.631578947368421,6,5,7,0,fold_4
0.32999999999999985,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,6,6,6,0,fold_4
0.33999999999999986,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,6,6,6,0,fold_4
0.34999999999999987,0.7777777777777778,0.6,1.0,0.6666666666666666,0.75,6,8,4,0,fold_4
0.3599999999999999,0.8333333333333334,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.7692307692307693,5,10,2,1,fold_4
0.3699999999999999,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.8333333333333334,5,11,1,1,fold_4
0.3799999999999999,0.8888888888888888,1.0,0.6666666666666666,1.0,0.8,4,12,0,2,fold_4
0.3899999999999999,0.8333333333333334,1.0,0.5,1.0,0.6666666666666666,3,12,0,3,fold_4
0.3999999999999998,0.7777777777777778,1.0,0.3333333333333333,1.0,0.5,2,12,0,4,fold_4
0.4099999999999998,0.7777777777777778,1.0,0.3333333333333333,1.0,0.5,2,12,0,4,fold_4
0.4199999999999998,0.7777777777777778,1.0,0.3333333333333333,1.0,0.5,2,12,0,4,fold_4
0.4299999999999998,0.7777777777777778,1.0,0.3333333333333333,1.0,0.5,2,12,0,4,fold_4
0.43999999999999984,0.7777777777777778,1.0,0.3333333333333333,1.0,0.5,2,12,0,4,fold_4
0.44999999999999984,0.7222222222222222,1.0,0.16666666666666666,1.0,0.2857142857142857,1,12,0,5,fold_4
0.45999999999999985,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.46999999999999986,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.47999999999999976,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.48999999999999977,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.4999999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5099999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5199999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5299999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5399999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5499999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5599999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5699999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5799999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5899999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.5999999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6099999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6199999999999998,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6299999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6399999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6499999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6599999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6699999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6799999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6899999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.6999999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7099999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7199999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7299999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7399999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7499999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7599999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7699999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7799999999999997,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7899999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.7999999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8099999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8199999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8299999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8399999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8499999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8599999999999995,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8699999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8799999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8899999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
0.8999999999999996,0.6666666666666666,0.0,0.0,1.0,0.0,0,12,0,6,fold_4
